Date,Mean_SST
2012-02-05,2.2268987
2012-02-06,2.3109994
2012-02-07,2.3137395
2012-02-08,2.161668
2012-02-09,2.049728
2012-02-10,1.9951198
2012-02-11,1.8746123
2012-02-12,1.6857834
2012-02-13,1.379217
2012-02-14,1.3274487
2012-02-15,1.3444018
2012-02-16,1.5072937
2012-02-17,1.5478824
2012-02-18,1.5785458
2012-02-19,1.5585086
2012-02-20,1.4518368
2012-02-21,1.4996337
2012-02-22,1.5433333
2012-02-23,1.5949743
2012-02-24,1.6299047
2012-02-25,1.6543543
2012-02-26,1.6858544
2012-02-27,1.7397187
2012-02-28,1.7693236
2012-02-29,1.790484
2012-03-01,1.8538253
2012-03-02,1.9689349
2012-03-03,2.0041516
2012-03-04,2.2388787
2012-03-05,2.296589
2012-03-06,2.2424848
2012-03-07,2.3407094
2012-03-08,2.5464683
2012-03-09,2.6805394
2012-03-10,2.8876765
2012-03-11,3.1182003
2012-03-12,3.4288404
2012-03-13,3.7360897
2012-03-14,3.8749397
2012-03-15,4.1844063
2012-03-16,4.6917377
2012-03-17,5.385571
2012-03-18,5.6770854
2012-03-19,5.976102
2012-03-20,6.537341
2012-03-21,7.1489916
2012-03-22,7.2536483
2012-03-23,6.9493127
2012-03-24,6.577761
2012-03-25,6.2476063
2012-03-26,5.967974
2012-03-27,5.989064
2012-03-28,6.314542
2012-03-29,6.362
2012-03-30,6.283322
2012-03-31,6.225156
2012-04-01,6.205877
2012-04-02,6.261054
2012-04-03,6.3221054
2012-04-04,6.476742
2012-04-05,6.5287485
2012-04-06,6.6309395
2012-04-07,6.791569
2012-04-08,6.854773
2012-04-09,6.8466425
2012-04-10,6.892812
2012-04-11,6.9712677
2012-04-12,7.103586
2012-04-13,7.383408
2012-04-14,7.5740867
2012-04-15,7.7738156
2012-04-16,8.000258
2012-04-17,8.101968
2012-04-18,8.241983
2012-04-19,8.325814
2012-04-20,8.334439
2012-04-21,8.268864
2012-04-22,8.239988
2012-04-23,8.220221
2012-04-24,8.215236
2012-04-25,8.313305
2012-04-26,8.469014
2012-04-27,8.540598
2012-04-28,8.59454
2012-04-29,8.721241
2012-04-30,9.085103
2012-05-01,9.791416
2012-05-02,10.834661
2012-05-03,11.548627
2012-05-04,11.3981
2012-05-05,11.06922
2012-05-06,10.96077
2012-05-07,11.2645035
2012-05-08,11.6228
2012-05-09,11.715397
2012-05-10,11.821284
2012-05-11,12.161348
2012-05-12,12.582492
2012-05-13,13.276221
2012-05-14,14.104291
2012-05-15,14.544343
2012-05-16,14.299944
2012-05-17,14.177525
2012-05-18,14.7110815
2012-05-19,15.512478
2012-05-20,16.129408
2012-05-21,16.674585
2012-05-22,16.6582
2012-05-23,16.633806
2012-05-24,17.219995
2012-05-25,17.668499
2012-05-26,17.933666
2012-05-27,18.318356
2012-05-28,19.07668
2012-05-29,18.986954
2012-05-30,18.485058
2012-05-31,18.292822
2012-06-01,17.951221
2012-06-02,17.329655
2012-06-03,16.698006
2012-06-04,16.438684
2012-06-05,16.580933
2012-06-06,16.807215
2012-06-07,17.270178
2012-06-08,17.712212
2012-06-09,18.384432
2012-06-10,19.042337
2012-06-11,19.212818
2012-06-12,19.03027
2012-06-13,18.914032
2012-06-14,18.948057
2012-06-15,19.032644
2012-06-16,19.344273
2012-06-17,19.857904
2012-06-18,20.308115
2012-06-19,21.036734
2012-06-20,21.653307
2012-06-21,22.017052
2012-06-22,22.169065
2012-06-23,22.184303
2012-06-24,22.047726
2012-06-25,21.88375
2012-06-26,21.816769
2012-06-27,21.955654
2012-06-28,22.42325
2012-06-29,22.84444
2012-06-30,23.142262
2012-07-01,23.322203
2012-07-02,23.723627
2012-07-03,24.105103
2012-07-04,24.429747
2012-07-05,24.679646
2012-07-06,25.013115
2012-07-07,25.295181
2012-07-08,25.105747
2012-07-09,24.8669
2012-07-10,24.787506
2012-07-11,24.79735
2012-07-12,24.980688
2012-07-13,25.09262
2012-07-14,25.135355
2012-07-15,25.365917
2012-07-16,25.602625
2012-07-17,25.669228
2012-07-18,25.550259
2012-07-19,25.216917
2012-07-20,24.705486
2012-07-21,24.64743
2012-07-22,24.89437
2012-07-23,25.115652
2012-07-24,25.050535
2012-07-25,24.984695
2012-07-26,25.07523
2012-07-27,25.062254
2012-07-28,24.937567
2012-07-29,24.918013
2012-07-30,25.197166
2012-07-31,25.348532
2012-08-01,25.440693
2012-08-02,25.704008
2012-08-03,26.068296
2012-08-04,25.996277
2012-08-05,25.673855
2012-08-06,25.53331
2012-08-07,25.426796
2012-08-08,25.342388
2012-08-09,25.24638
2012-08-10,24.937683
2012-08-11,24.46231
2012-08-12,24.16183
2012-08-13,24.027174
2012-08-14,23.802608
2012-08-15,23.784187
2012-08-16,23.857258
2012-08-17,23.782389
2012-08-18,23.799593
2012-08-19,23.815163
2012-08-20,23.810438
2012-08-21,23.910732
2012-08-22,24.04633
2012-08-23,24.089375
2012-08-24,24.13133
2012-08-25,24.189257
2012-08-26,24.080359
2012-08-27,23.872913
2012-08-28,23.742687
2012-08-29,23.783077
2012-08-30,23.771574
2012-08-31,23.763136
2012-09-01,23.768587
2012-09-02,23.805582
2012-09-03,23.85614
2012-09-04,23.768747
2012-09-05,23.680922
2012-09-06,23.789455
2012-09-07,23.768217
2012-09-08,23.501247
2012-09-09,23.229248
2012-09-10,23.025694
2012-09-11,22.77354
2012-09-12,22.620262
2012-09-13,22.505213
2012-09-14,22.257086
2012-09-15,22.047207
2012-09-16,21.908648
2012-09-17,21.707384
2012-09-18,21.389458
2012-09-19,20.958864
2012-09-20,20.66039
2012-09-21,20.23672
2012-09-22,19.565426
2012-09-23,18.995705
2012-09-24,18.796194
2012-09-25,18.586138
2012-09-26,18.369946
2012-09-27,18.14661
2012-09-28,18.092041
2012-09-29,18.0587
2012-09-30,17.945389
2012-10-01,17.83995
2012-10-02,17.831667
2012-10-03,17.861301
2012-10-04,17.920036
2012-10-05,17.816032
2012-10-06,17.46494
2012-10-07,16.995531
2012-10-08,16.648272
2012-10-09,16.471533
2012-10-10,16.223549
2012-10-11,15.803976
2012-10-12,15.441719
2012-10-13,15.245765
2012-10-14,15.246238
2012-10-15,15.1290245
2012-10-16,15.074129
2012-10-17,14.84536
2012-10-18,14.522855
2012-10-19,14.327534
2012-10-20,14.2727
2012-10-21,14.23629
2012-10-22,14.338435
2012-10-23,14.657968
2012-10-24,15.017531
2012-10-25,15.060841
2012-10-26,14.970593
2012-10-27,14.850094
2012-10-28,14.595003
2012-10-29,14.261548
2012-10-30,13.699957
2012-10-31,13.113255
2012-11-01,12.297967
2012-11-02,11.658918
2012-11-03,11.210015
2012-11-04,10.543854
2012-11-05,10.153367
2012-11-06,10.079901
2012-11-07,10.049182
2012-11-08,10.034255
2012-11-09,10.054315
2012-11-10,10.112841
2012-11-11,10.127793
2012-11-12,9.88536
2012-11-13,9.540451
2012-11-14,9.28115
2012-11-15,9.164259
2012-11-16,9.154467
2012-11-17,9.130226
2012-11-18,9.208798
2012-11-19,9.234818
2012-11-20,9.225481
2012-11-21,9.260142
2012-11-22,9.306281
2012-11-23,9.264665
2012-11-24,9.094145
2012-11-25,8.810623
2012-11-26,8.498873
2012-11-27,8.100042
2012-11-28,7.716951
2012-11-29,7.475369
2012-11-30,7.457328
2012-12-01,7.456303
2012-12-02,7.4571743
2012-12-03,7.386965
2012-12-04,7.422403
2012-12-05,7.408051
2012-12-06,7.2955866
2012-12-07,7.097281
2012-12-08,6.89291
2012-12-09,6.731537
2012-12-10,6.6169796
2012-12-11,6.5697694
2012-12-12,6.5423183
2012-12-13,6.4981656
2012-12-14,6.401733
2012-12-15,6.323438
2012-12-16,6.327206
2012-12-17,6.299569
2012-12-18,6.2163205
2012-12-19,6.0860195
2012-12-20,5.9060364
2012-12-21,5.694329
2012-12-22,5.5082903
2012-12-23,5.4101286
2012-12-24,5.270559
2012-12-25,5.1577005
2012-12-26,4.9255643
2012-12-27,4.7008934
2012-12-28,4.476995
2012-12-29,4.1423264
2012-12-30,3.840905
2012-12-31,3.4980724
2013-01-01,3.3248906
2013-01-02,3.0773828
2013-01-03,2.8503075
2013-01-04,2.7982905
2013-01-05,2.7656126
2013-01-06,2.7546904
2013-01-07,2.7359762
2013-01-08,2.719276
2013-01-09,2.8025877
2013-01-10,2.8633256
2013-01-11,2.9003792
2013-01-12,2.9064043
2013-01-13,2.8789086
2013-01-14,2.8136919
2013-01-15,2.709218
2013-01-16,2.673769
2013-01-17,2.604881
2013-01-18,2.420854
2013-01-19,2.291059
2013-01-20,2.1628864
2013-01-21,2.0163972
2013-01-22,1.5502505
2013-01-23,1.174841
2013-01-24,1.0939517
2013-01-25,0.8687677
2013-01-26,0.78547156
2013-01-27,0.9831247
2013-01-28,0.937569
2013-01-29,1.0989755
2013-01-30,1.0494874
2013-01-31,1.2136936
2013-02-01,1.1813977
2013-02-02,1.1487001
2013-02-03,1.0892198
2013-02-04,0.9939422
2013-02-05,0.3576678
2013-02-06,0.34882134
2013-02-07,0.31803846
2013-02-08,0.38034898
2013-02-09,0.32281372
2013-02-10,0.25758207
2013-02-11,0.3126258
2013-02-12,0.3662276
2013-02-13,0.3367819
2013-02-14,0.3596536
2013-02-15,0.31448603
2013-02-16,0.31377935
2013-02-17,0.26703823
2013-02-18,0.26295316
2013-02-19,0.25458476
2013-02-20,0.26077077
2013-02-21,0.26127654
2013-02-22,0.20026502
2013-02-23,0.20026068
2013-02-24,0.20026588
2013-02-25,0.21771371
2013-02-26,0.22586823
2013-02-27,0.2204971
2013-02-28,0.28753963
2013-03-01,0.23529923
2013-03-02,0.2581502
2013-03-03,0.20036983
2013-03-04,0.28208542
2013-03-05,0.24444619
2013-03-06,0.27393782
2013-03-07,0.3416801
2013-03-08,0.48408586
2013-03-09,0.40418637
2013-03-10,0.41174245
2013-03-11,0.57592875
2013-03-12,0.58132327
2013-03-13,0.7688343
2013-03-14,0.82024246
2013-03-15,0.83636093
2013-03-16,0.845139
2013-03-17,0.81935227
2013-03-18,0.82455707
2013-03-19,0.8031264
2013-03-20,1.1212584
2013-03-21,1.2270182
2013-03-22,1.2295731
2013-03-23,1.2418265
2013-03-24,1.3228692
2013-03-25,1.4747492
2013-03-26,1.6043916
2013-03-27,1.6563365
2013-03-28,1.7055539
2013-03-29,1.7412696
2013-03-30,1.8475906
2013-03-31,1.9316949
2013-04-01,1.9736911
2013-04-02,2.0115666
2013-04-03,2.1170313
2013-04-04,2.322081
2013-04-05,2.5377457
2013-04-06,2.7288256
2013-04-07,3.0724058
2013-04-08,3.2016995
2013-04-09,3.2844455
2013-04-10,3.3377867
2013-04-11,3.4247727
2013-04-12,3.603084
2013-04-13,3.8902235
2013-04-14,4.002452
2013-04-15,4.2237906
2013-04-16,4.453071
2013-04-17,4.567541
2013-04-18,4.716185
2013-04-19,4.8426747
2013-04-20,4.849671
2013-04-21,4.917164
2013-04-22,5.223453
2013-04-23,5.349335
2013-04-24,5.4636683
2013-04-25,5.5837812
2013-04-26,5.939425
2013-04-27,6.346716
2013-04-28,6.6423383
2013-04-29,7.090439
2013-04-30,7.7120423
2013-05-01,8.253771
2013-05-02,8.355197
2013-05-03,8.46291
2013-05-04,8.618329
2013-05-05,8.895246
2013-05-06,9.3663435
2013-05-07,10.041355
2013-05-08,10.981472
2013-05-09,11.689842
2013-05-10,11.388372
2013-05-11,10.529541
2013-05-12,10.026315
2013-05-13,10.046522
2013-05-14,10.450642
2013-05-15,10.813121
2013-05-16,10.925078
2013-05-17,11.068162
2013-05-18,11.663893
2013-05-19,12.422776
2013-05-20,13.410331
2013-05-21,13.906321
2013-05-22,13.942931
2013-05-23,13.354616
2013-05-24,12.527949
2013-05-25,12.2869835
2013-05-26,12.362348
2013-05-27,12.604239
2013-05-28,13.05424
2013-05-29,13.660844
2013-05-30,14.207454
2013-05-31,14.445898
2013-06-01,14.434231
2013-06-02,14.404468
2013-06-03,14.546468
2013-06-04,14.723522
2013-06-05,14.870383
2013-06-06,14.8290415
2013-06-07,14.739371
2013-06-08,15.179747
2013-06-09,15.61634
2013-06-10,15.953403
2013-06-11,16.280165
2013-06-12,16.39378
2013-06-13,16.404312
2013-06-14,16.46274
2013-06-15,16.739319
2013-06-16,17.24295
2013-06-17,17.668257
2013-06-18,17.678818
2013-06-19,17.71529
2013-06-20,18.073036
2013-06-21,18.493544
2013-06-22,19.127619
2013-06-23,20.143253
2013-06-24,20.926394
2013-06-25,21.047085
2013-06-26,21.054153
2013-06-27,21.248722
2013-06-28,21.27146
2013-06-29,21.459806
2013-06-30,21.64079
2013-07-01,21.63551
2013-07-02,21.354925
2013-07-03,21.30262
2013-07-04,21.727823
2013-07-05,22.235785
2013-07-06,22.59186
2013-07-07,22.706463
2013-07-08,22.731892
2013-07-09,22.96758
2013-07-10,22.95623
2013-07-11,22.819832
2013-07-12,22.854843
2013-07-13,23.19467
2013-07-14,23.778719
2013-07-15,24.610159
2013-07-16,25.463005
2013-07-17,26.070925
2013-07-18,26.381235
2013-07-19,26.383394
2013-07-20,26.006165
2013-07-21,25.376686
2013-07-22,24.97685
2013-07-23,24.650812
2013-07-24,24.352667
2013-07-25,24.162962
2013-07-26,24.06676
2013-07-27,23.864832
2013-07-28,23.40263
2013-07-29,22.854273
2013-07-30,22.653877
2013-07-31,22.66984
2013-08-01,22.527666
2013-08-02,22.452482
2013-08-03,22.397398
2013-08-04,22.307371
2013-08-05,22.162876
2013-08-06,22.196869
2013-08-07,22.257296
2013-08-08,22.35913
2013-08-09,22.484434
2013-08-10,22.53459
2013-08-11,22.597012
2013-08-12,22.517937
2013-08-13,22.222607
2013-08-14,22.006582
2013-08-15,21.932962
2013-08-16,22.067347
2013-08-17,22.222916
2013-08-18,22.539618
2013-08-19,22.822477
2013-08-20,23.0021
2013-08-21,23.240656
2013-08-22,23.238216
2013-08-23,23.088167
2013-08-24,23.069588
2013-08-25,23.09485
2013-08-26,23.179691
2013-08-27,23.351625
2013-08-28,23.604448
2013-08-29,23.900126
2013-08-30,24.11607
2013-08-31,23.966974
2013-09-01,23.649162
2013-09-02,23.462626
2013-09-03,23.16171
2013-09-04,23.03183
2013-09-05,22.92805
2013-09-06,22.775099
2013-09-07,22.757515
2013-09-08,22.774544
2013-09-09,22.94726
2013-09-10,23.280888
2013-09-11,23.256266
2013-09-12,22.843845
2013-09-13,22.274586
2013-09-14,21.806986
2013-09-15,21.437956
2013-09-16,20.995625
2013-09-17,20.792925
2013-09-18,20.591223
2013-09-19,20.458073
2013-09-20,20.382318
2013-09-21,20.130852
2013-09-22,19.872517
2013-09-23,19.656448
2013-09-24,19.589987
2013-09-25,19.55462
2013-09-26,19.494078
2013-09-27,19.443277
2013-09-28,19.470661
2013-09-29,19.50276
2013-09-30,19.535894
2013-10-01,19.624075
2013-10-02,19.750858
2013-10-03,19.74787
2013-10-04,19.616325
2013-10-05,19.433743
2013-10-06,19.261003
2013-10-07,19.148222
2013-10-08,19.137054
2013-10-09,19.045496
2013-10-10,18.87645
2013-10-11,18.741058
2013-10-12,18.719856
2013-10-13,18.635204
2013-10-14,18.4988
2013-10-15,18.341768
2013-10-16,18.257402
2013-10-17,18.132341
2013-10-18,17.921309
2013-10-19,17.644167
2013-10-20,17.155088
2013-10-21,16.697893
2013-10-22,16.132187
2013-10-23,15.464577
2013-10-24,14.765675
2013-10-25,13.928594
2013-10-26,13.4650135
2013-10-27,13.15691
2013-10-28,13.0361185
2013-10-29,12.924153
2013-10-30,12.917615
2013-10-31,12.868627
2013-11-01,12.7147
2013-11-02,12.510443
2013-11-03,12.332553
2013-11-04,12.2416525
2013-11-05,12.084123
2013-11-06,11.849403
2013-11-07,11.560191
2013-11-08,11.251701
2013-11-09,10.888831
2013-11-10,10.504342
2013-11-11,10.180129
2013-11-12,9.833613
2013-11-13,9.562785
2013-11-14,9.4103775
2013-11-15,9.303803
2013-11-16,9.150851
2013-11-17,9.142889
2013-11-18,9.002269
2013-11-19,8.748649
2013-11-20,8.585585
2013-11-21,8.503401
2013-11-22,8.354078
2013-11-23,8.13226
2013-11-24,7.7941003
2013-11-25,7.373579
2013-11-26,6.956925
2013-11-27,6.5546126
2013-11-28,5.858194
2013-11-29,5.6763716
2013-11-30,5.5652733
2013-12-01,5.549097
2013-12-02,5.514409
2013-12-03,5.428287
2013-12-04,5.3141093
2013-12-05,5.2237034
2013-12-06,5.1557326
2013-12-07,4.9885755
2013-12-08,4.7871604
2013-12-09,4.602351
2013-12-10,4.4182863
2013-12-11,4.1544633
2013-12-12,3.6616287
2013-12-13,3.127368
2013-12-14,2.8123305
2013-12-15,2.698067
2013-12-16,2.3829584
2013-12-17,2.1360984
2013-12-18,1.9457202
2013-12-19,2.0883303
2013-12-20,2.045379
2013-12-21,2.0257375
2013-12-22,2.1352222
2013-12-23,2.1240687
2013-12-24,2.0975423
2013-12-25,2.041125
2013-12-26,2.0653572
2013-12-27,1.9754404
2013-12-28,2.0538712
2013-12-29,2.046385
2013-12-30,2.0037594
2013-12-31,2.0024464
2014-01-01,1.7736374
2014-01-02,1.3724024
2014-01-03,0.79126006
2014-01-04,0.6577345
2014-01-05,0.81002253
2014-01-06,0.7782056
2014-01-07,0.4453451
2014-01-08,0.2694986
2014-01-09,0.23637743
2014-01-10,0.23330738
2014-01-11,0.23040012
2014-01-12,0.2134035
2014-01-13,0.31022
2014-01-14,0.34468
2014-01-15,0.33779684
2014-01-16,0.33469304
2014-01-17,0.30050144
2014-01-18,0.29968908
2014-01-19,0.2002884
2014-01-20,0.20025638
2014-01-21,0.20025638
2014-01-22,0.20025638
2014-01-23,0.20025638
2014-01-24,0.20025638
2014-01-25,0.20095697
2014-01-26,0.20025638
2014-01-27,0.20025638
2014-01-28,0.20025638
2014-01-29,0.20025638
2014-01-30,0.20025638
2014-01-31,0.20025638
2014-02-01,0.20025638
2014-02-02,0.20025638
2014-02-03,0.20025638
2014-02-04,0.20025638
2014-02-05,0.20025638
2014-02-06,0.20025638
2014-02-07,0.20025638
2014-02-08,0.20025638
2014-02-09,0.20025638
2014-02-10,0.20025638
2014-02-11,0.20025638
2014-02-12,0.20017928
2014-02-13,0.20022172
2014-02-14,0.20021999
2014-02-15,0.20021999
2014-02-16,0.20021999
2014-02-17,0.20021912
2014-02-18,0.20021826
2014-02-19,0.20021652
2014-02-20,0.2002148
2014-02-21,0.25018275
2014-02-22,0.24123149
2014-02-23,0.20024508
2014-02-24,0.2610661
2014-02-25,0.2028475
2014-02-26,0.20022863
2014-02-27,0.20022778
2014-02-28,0.20022778
2014-03-01,0.20022605
2014-03-02,0.20022605
2014-03-03,0.20022605
2014-03-04,0.2002832
2014-03-05,0.2002832
2014-03-06,0.2002832
2014-03-07,0.2002832
2014-03-08,0.2002832
2014-03-09,0.2002832
2014-03-10,0.2002832
2014-03-11,0.21857974
2014-03-12,0.20239373
2014-03-13,0.20033862
2014-03-14,0.20033862
2014-03-15,0.20033862
2014-03-16,0.20033862
2014-03-17,0.20027713
2014-03-18,0.20027713
2014-03-19,0.20027713
2014-03-20,0.20027713
2014-03-21,0.20027713
2014-03-22,0.20027713
2014-03-23,0.20066947
2014-03-24,0.27403915
2014-03-25,0.27586213
2014-03-26,0.32518145
2014-03-27,0.31198233
2014-03-28,0.29004675
2014-03-29,0.20177019
2014-03-30,0.20201439
2014-03-31,0.83606994
2014-04-01,0.84131116
2014-04-02,0.9002485
2014-04-03,0.8864502
2014-04-04,1.0655391
2014-04-05,1.0502061
2014-04-06,1.1552532
2014-04-07,1.4105752
2014-04-08,1.5108764
2014-04-09,1.6509665
2014-04-10,1.8720932
2014-04-11,2.1639655
2014-04-12,2.4844532
2014-04-13,2.7055202
2014-04-14,2.9006026
2014-04-15,2.8905766
2014-04-16,3.0937283
2014-04-17,3.3218508
2014-04-18,3.5002182
2014-04-19,3.5820878
2014-04-20,3.850842
2014-04-21,4.0089493
2014-04-22,4.245696
2014-04-23,4.4546194
2014-04-24,4.632519
2014-04-25,4.786142
2014-04-26,4.9003882
2014-04-27,4.935953
2014-04-28,5.01256
2014-04-29,5.056339
2014-04-30,5.2581716
2014-05-01,5.5270343
2014-05-02,5.796227
2014-05-03,6.0865417
2014-05-04,6.3109183
2014-05-05,6.422653
2014-05-06,6.622468
2014-05-07,7.03563
2014-05-08,7.763886
2014-05-09,8.345423
2014-05-10,8.743923
2014-05-11,9.050191
2014-05-12,9.971315
2014-05-13,11.020713
2014-05-14,10.8305645
2014-05-15,10.267188
2014-05-16,9.989653
2014-05-17,9.960343
2014-05-18,10.076259
2014-05-19,10.3946495
2014-05-20,10.916753
2014-05-21,11.631635
2014-05-22,11.807387
2014-05-23,11.963552
2014-05-24,12.47481
2014-05-25,13.225057
2014-05-26,13.774768
2014-05-27,14.102326
2014-05-28,14.4905615
2014-05-29,14.807102
2014-05-30,15.201509
2014-05-31,15.537304
2014-06-01,15.841562
2014-06-02,16.25863
2014-06-03,16.590822
2014-06-04,16.621746
2014-06-05,16.61499
2014-06-06,16.785784
2014-06-07,17.144623
2014-06-08,17.226772
2014-06-09,17.31097
2014-06-10,17.41636
2014-06-11,17.408257
2014-06-12,17.41959
2014-06-13,18.28629
2014-06-14,18.349504
2014-06-15,18.481953
2014-06-16,19.091534
2014-06-17,19.53511
2014-06-18,19.619083
2014-06-19,19.72408
2014-06-20,19.961697
2014-06-21,20.252125
2014-06-22,20.544939
2014-06-23,20.767979
2014-06-24,21.102383
2014-06-25,21.407694
2014-06-26,21.638243
2014-06-27,21.991108
2014-06-28,22.506752
2014-06-29,22.743832
2014-06-30,22.805122
2014-07-01,22.832342
2014-07-02,22.757057
2014-07-03,22.530224
2014-07-04,22.360394
2014-07-05,22.269442
2014-07-06,22.239405
2014-07-07,22.196316
2014-07-08,22.026209
2014-07-09,21.943798
2014-07-10,22.065557
2014-07-11,22.255022
2014-07-12,22.490448
2014-07-13,22.623417
2014-07-14,22.610722
2014-07-15,22.403095
2014-07-16,22.222172
2014-07-17,22.193827
2014-07-18,22.217243
2014-07-19,22.518774
2014-07-20,22.850578
2014-07-21,23.26349
2014-07-22,23.544579
2014-07-23,23.314686
2014-07-24,22.596548
2014-07-25,22.346346
2014-07-26,22.390348
2014-07-27,22.429384
2014-07-28,22.258307
2014-07-29,22.00296
2014-07-30,21.893608
2014-07-31,21.86341
2014-08-01,21.945812
2014-08-02,22.215773
2014-08-03,22.492771
2014-08-04,22.609062
2014-08-05,22.56186
2014-08-06,22.45887
2014-08-07,22.412476
2014-08-08,22.447495
2014-08-09,22.475254
2014-08-10,22.46351
2014-08-11,22.348549
2014-08-12,22.161123
2014-08-13,21.999798
2014-08-14,21.76449
2014-08-15,21.536335
2014-08-16,21.481354
2014-08-17,21.538965
2014-08-18,21.609962
2014-08-19,21.724915
2014-08-20,21.999483
2014-08-21,22.249578
2014-08-22,22.505932
2014-08-23,22.639652
2014-08-24,22.708063
2014-08-25,22.92815
2014-08-26,23.086689
2014-08-27,22.97999
2014-08-28,22.816679
2014-08-29,22.79155
2014-08-30,22.829338
2014-08-31,22.871855
2014-09-01,22.897863
2014-09-02,23.064568
2014-09-03,23.236408
2014-09-04,23.351889
2014-09-05,23.46777
2014-09-06,23.284945
2014-09-07,23.164196
2014-09-08,23.119904
2014-09-09,23.02094
2014-09-10,22.796831
2014-09-11,22.419983
2014-09-12,21.837095
2014-09-13,21.164259
2014-09-14,20.597532
2014-09-15,20.349709
2014-09-16,20.200565
2014-09-17,20.077019
2014-09-18,19.905844
2014-09-19,19.794668
2014-09-20,19.680305
2014-09-21,19.60764
2014-09-22,19.565123
2014-09-23,18.941763
2014-09-24,18.963676
2014-09-25,19.08772
2014-09-26,19.255821
2014-09-27,19.421003
2014-09-28,19.583504
2014-09-29,19.805
2014-09-30,19.651896
2014-10-01,19.259426
2014-10-02,19.060099
2014-10-03,18.955778
2014-10-04,18.586226
2014-10-05,17.875063
2014-10-06,17.12327
2014-10-07,16.653505
2014-10-08,16.329807
2014-10-09,16.088608
2014-10-10,15.87574
2014-10-11,15.7513075
2014-10-12,15.671343
2014-10-13,15.621027
2014-10-14,15.574944
2014-10-15,15.516197
2014-10-16,15.41691
2014-10-17,15.199805
2014-10-18,14.89389
2014-10-19,14.608571
2014-10-20,14.370454
2014-10-21,14.247686
2014-10-22,14.178116
2014-10-23,14.163354
2014-10-24,14.128957
2014-10-25,14.088779
2014-10-26,14.042503
2014-10-27,13.971513
2014-10-28,13.921748
2014-10-29,13.754244
2014-10-30,13.57047
2014-10-31,13.365257
2014-11-01,13.0044
2014-11-02,12.597293
2014-11-03,12.326711
2014-11-04,12.025664
2014-11-05,11.723496
2014-11-06,11.492692
2014-11-07,11.207073
2014-11-08,10.98422
2014-11-09,10.873394
2014-11-10,10.868442
2014-11-11,10.902734
2014-11-12,10.825243
2014-11-13,10.586047
2014-11-14,10.321828
2014-11-15,10.04126
2014-11-16,9.723625
2014-11-17,9.254398
2014-11-18,8.592216
2014-11-19,7.929347
2014-11-20,7.252866
2014-11-21,6.6948066
2014-11-22,6.221919
2014-11-23,6.2809496
2014-11-24,6.2322297
2014-11-25,6.049311
2014-11-26,5.79119
2014-11-27,5.5225925
2014-11-28,5.2748756
2014-11-29,5.0908527
2014-11-30,4.946404
2014-12-01,4.835947
2014-12-02,4.73768
2014-12-03,4.708487
2014-12-04,4.673855
2014-12-05,4.65066
2014-12-06,4.6772823
2014-12-07,4.677917
2014-12-08,4.6444154
2014-12-09,4.5808253
2014-12-10,4.4946213
2014-12-11,4.4247584
2014-12-12,4.3979607
2014-12-13,4.24009
2014-12-14,4.1341553
2014-12-15,4.0368223
2014-12-16,3.953905
2014-12-17,3.8505912
2014-12-18,3.783058
2014-12-19,3.7397325
2014-12-20,3.6810143
2014-12-21,3.6593554
2014-12-22,3.670349
2014-12-23,3.7053235
2014-12-24,3.8009872
2014-12-25,3.8963904
2014-12-26,3.9449315
2014-12-27,3.8459096
2014-12-28,3.6541543
2014-12-29,3.5291593
2014-12-30,3.4200053
2014-12-31,3.272288
2015-01-01,3.1975615
2015-01-02,3.1866207
2015-01-03,3.0973995
2015-01-04,3.1547017
2015-01-05,2.9948418
2015-01-06,2.6664078
2015-01-07,2.2699244
2015-01-08,1.6516922
2015-01-09,1.3318369
2015-01-10,0.69302326
2015-01-11,0.5293496
2015-01-12,0.47619122
2015-01-13,0.27702695
2015-01-14,0.2662865
2015-01-15,0.2676981
2015-01-16,0.20031959
2015-01-17,0.20028494
2015-01-18,0.20028494
2015-01-19,0.2059453
2015-01-20,0.20058198
2015-01-21,0.23804367
2015-01-22,0.23850612
2015-01-23,0.21886119
2015-01-24,0.21268122
2015-01-25,0.283969
2015-01-26,0.29067117
2015-01-27,0.20034729
2015-01-28,0.20028494
2015-01-29,0.20028494
2015-01-30,0.20028494
2015-01-31,0.20028494
2015-02-01,0.20028494
2015-02-02,0.20028494
2015-02-03,0.20028494
2015-02-04,0.20028494
2015-02-05,0.20028494
2015-02-06,0.20028494
2015-02-07,0.20028494
2015-02-08,0.20028494
2015-02-09,0.20028494
2015-02-10,0.20028494
2015-02-11,0.20028494
2015-02-12,0.20028494
2015-02-13,0.20028494
2015-02-14,0.20028494
2015-02-15,0.20028494
2015-02-16,0.20028494
2015-02-17,0.20028494
2015-02-18,0.20028494
2015-02-19,0.20028494
2015-02-20,0.20028494
2015-02-21,0.20028494
2015-02-22,0.20028494
2015-02-23,0.20028494
2015-02-24,0.20028494
2015-02-25,0.20028494
2015-02-26,0.20028494
2015-02-27,0.20009442
2015-02-28,0.20009442
2015-03-01,0.20009442
2015-03-02,0.20009442
2015-03-03,0.20009442
2015-03-04,0.20009442
2015-03-05,0.20009442
2015-03-06,0.20009442
2015-03-07,0.204958
2015-03-08,0.20009872
2015-03-09,0.20009442
2015-03-10,0.26249847
2015-03-11,0.26115963
